OpenML ID,N(feature),N(sample),All boolean?,Half Boolean?,ChEMBL ID,File name
27702,51,155,True,True,2095942,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095942
27703,1146,22,False,False,5602,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5602
27704,43,17,False,False,3707,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3707
27705,43,23,False,False,4505,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4505
27706,43,91,False,False,1923,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1923
27707,43,24,False,False,5474,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5474
27708,102,20,True,True,2331068,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2331068
27709,43,154,False,False,2386,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2386
27710,1024,80,True,True,5257,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5257
27711,594,30,False,False,1988,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1988
27712,2,10,False,False,1795103,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795103
27713,43,68,False,False,2998,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2998
27714,102,28,True,True,1293320,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293320
27715,1410,2027,False,False,242,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL242
27716,43,26,False,False,4270,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4270
27717,1167,12,False,False,2505,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2505
27718,1024,334,True,True,5555,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5555
27719,64,100,False,False,4090,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4090
27720,1024,37,True,True,1744522,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1744522
27721,1379,993,False,False,1741213,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1741213
27722,43,15,False,False,3730,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3730
27723,1387,1266,False,False,1991,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1991
27724,4,32,False,False,4609,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4609
27725,1024,73,True,True,1075195,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075195
27726,1308,122,False,False,4901,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4901
27727,1270,226,False,False,2617,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2617
27728,205,20,True,True,4177,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4177
27729,51,79,True,True,5907,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5907
27730,1024,834,True,True,2094116,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2094116
27731,68,747,False,False,5145,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5145
27732,1024,30,True,True,1293224,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293224
27733,102,42,True,True,3699,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3699
27734,59,11,False,False,3852,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3852
27735,43,27,False,False,1293271,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293271
27736,1024,181,True,True,2095200,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095200
27737,1154,28,False,False,1293320,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293320
27738,51,11,True,True,1641360,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1641360
27739,1198,67,False,False,1075280,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075280
27740,43,45,False,False,4319,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4319
27741,1296,73,False,False,5789,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5789
27742,584,22,False,False,4125,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4125
27743,102,19,True,True,2096971,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2096971
27744,137,1745,False,False,1800,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1800
27745,1310,146,False,False,4142,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4142
27746,43,104,False,False,290,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL290
27747,1024,27,True,True,2146302,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2146302
27748,318,11,False,False,1255162,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1255162
27749,512,13,True,True,2073707,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2073707
27750,423,12,False,False,1667678,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1667678
27751,43,154,False,False,1849,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1849
27752,11,124,False,False,6080,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6080
27753,1024,84,True,True,5684,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5684
27754,205,42,True,True,2109241,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2109241
27755,454,48,False,False,4837,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4837
27756,711,14,False,False,1293301,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293301
27757,51,12,True,True,1795150,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795150
27758,43,41,False,False,3504,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3504
27759,43,10,False,False,1075151,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075151
27760,43,44,False,False,1075214,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075214
27761,2,14,False,False,2301,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2301
27762,51,83,True,True,4602,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4602
27763,1024,60,True,True,2982,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2982
27764,43,112,False,False,3068,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3068
27765,51,155,True,True,4729,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4729
27766,154,1480,True,True,3231,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3231
27767,43,212,False,False,3201,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3201
27768,1024,126,True,True,1805,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1805
27769,210,1891,False,False,2147,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2147
27770,102,45,True,True,4319,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4319
27771,1024,273,True,True,3490,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3490
27772,1228,68,False,False,3263,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3263
27773,2,48,False,False,1909485,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1909485
27774,43,272,False,False,2003,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2003
27775,43,39,False,False,2010636,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2010636
27776,1229,26,False,False,5694,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5694
27777,51,89,True,True,2888,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2888
27778,1253,76,False,False,5112,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5112
27779,1190,10,False,False,1667696,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1667696
27780,520,83,False,False,3830,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3830
27781,675,25,False,False,2530,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2530
27782,2,42,False,False,3699,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3699
27783,64,21,False,False,1293194,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293194
27784,51,182,True,True,2065,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2065
27785,167,18,False,False,5297,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5297
27786,1244,49,False,False,3690,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3690
27787,503,63,False,False,4730,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4730
27788,22,1312,False,False,2292,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2292
27789,2,18,False,False,5217,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5217
27790,1170,55,False,False,3640,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3640
27791,256,65,True,True,2501,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2501
27792,17,184,False,False,2329,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2329
27793,1024,33,True,True,6017,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6017
27794,30,752,False,False,3602,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3602
27795,1221,84,False,False,2480,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2480
27796,1024,23,True,True,5586,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5586
27797,1024,73,True,True,3367,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3367
27798,1113,18,False,False,5297,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5297
27799,65,266,False,False,2652,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2652
27800,2,21,False,False,3684,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3684
27801,1024,80,True,True,5749,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5749
27802,2,27,False,False,1743121,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1743121
27803,1024,21,True,True,341,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL341
27804,1024,155,True,True,2095942,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095942
27805,1024,13,True,True,2111338,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111338
27806,1219,33,False,False,3652,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3652
27807,43,94,False,False,2052031,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2052031
27808,1181,51,False,False,3461,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3461
27809,359,58,False,False,3783,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3783
27810,43,28,False,False,5649,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5649
27811,51,1038,True,True,5979,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5979
27812,1024,73,True,True,5185,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5185
27813,51,26,True,True,4800,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4800
27814,43,66,False,False,2120,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2120
27815,1221,70,False,False,5983,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5983
27816,4,124,False,False,5485,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5485
27817,1112,10,False,False,1781868,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1781868
27818,2,66,False,False,4428,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4428
27819,1024,24,True,True,1075302,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075302
27820,43,4089,False,False,233,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL233
27821,9,30,False,False,3858,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3858
27822,1024,341,True,True,5471,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5471
27823,51,79,True,True,5260,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5260
27824,1119,42,False,False,2034805,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2034805
27825,1251,109,False,False,2304405,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2304405
27826,1377,613,False,False,1916,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1916
27827,43,41,False,False,4972,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4972
27828,43,66,False,False,4079,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4079
27829,1024,624,True,True,1917,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1917
27830,43,81,False,False,4526,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4526
27831,358,19,True,True,2111452,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111452
27832,154,267,True,True,2902,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2902
27833,196,14,False,False,1667666,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1667666
27834,307,14,False,False,2547,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2547
27835,1307,235,False,False,4892,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4892
27836,43,1897,False,False,2034,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2034
27837,1024,43,True,True,2046264,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2046264
27838,51,52,True,True,1641347,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1641347
27839,2,66,False,False,5845,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5845
27840,1024,15,True,True,5303,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5303
27841,1024,70,True,True,2457,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2457
27842,1024,49,True,True,4640,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4640
27843,1024,56,True,True,2221347,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2221347
27844,2,14,False,False,5962,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5962
27845,51,110,True,True,1886,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1886
27846,43,2076,False,False,216,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL216
27847,69,837,False,False,2068,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2068
27848,138,1295,False,False,3105,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3105
27849,68,541,False,False,2598,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2598
27850,1024,73,True,True,5638,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5638
27851,614,47,True,True,2213,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2213
27852,51,144,True,True,2083,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2083
27853,1024,138,True,True,2474,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2474
27854,1191,18,False,False,2073692,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2073692
27855,1393,2790,False,False,222,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL222
27856,51,130,True,True,1293303,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293303
27857,102,45,True,True,3416,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3416
27858,43,14,False,False,3543,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3543
27859,66,202,False,False,4016,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4016
27860,1340,449,False,False,263,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL263
27861,43,84,False,False,5310,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5310
27862,43,138,False,False,5480,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5480
27863,1024,36,True,True,4009,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4009
27864,1187,12,False,False,5926,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5926
27865,51,36,True,True,2034803,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2034803
27866,2,32,False,False,1075025,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075025
27867,102,482,True,True,3563,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3563
27868,6,43,False,False,2010635,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2010635
27869,43,80,False,False,5257,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5257
27870,154,64,True,True,1795186,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795186
27871,2,30,False,False,5990,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5990
27872,1133,14,False,False,1169595,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1169595
27873,1359,645,False,False,3974,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3974
27874,51,452,True,True,3820,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3820
27875,43,354,False,False,3559,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3559
27876,1024,448,True,True,5543,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5543
27877,102,1529,True,True,3706,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3706
27878,1024,72,True,True,1908387,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1908387
27879,43,15,False,False,1958,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1958
27880,1024,23,True,True,4797,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4797
27881,43,121,False,False,2573,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2573
27882,1024,992,True,True,5313,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5313
27883,1149,13,False,False,1795143,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795143
27884,51,430,True,True,3589,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3589
27885,15,1174,False,False,2409,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2409
27886,1024,30,True,True,4401,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4401
27887,4,79,False,False,5969,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5969
27888,1189,25,False,False,5118,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5118
27889,102,937,True,True,2595,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2595
27890,2,10,False,False,1744528,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1744528
27891,62,156,False,False,3156,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3156
27892,380,70,False,False,2146307,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2146307
27893,1145,14,False,False,2304406,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2304406
27894,256,14,True,True,2301,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2301
27895,51,51,True,True,2096978,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2096978
27896,61,128,False,False,3446,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3446
27897,1024,1164,True,True,2039,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2039
27898,2,13,False,False,5817,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5817
27899,26,1585,False,False,298,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL298
27900,43,65,False,False,3344,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3344
27901,1024,13,True,True,5571,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5571
27902,102,20,True,True,2111343,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111343
27903,154,1616,True,True,4124,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4124
27904,68,559,False,False,4223,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4223
27905,4,74,False,False,5047,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5047
27906,66,396,False,False,3776,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3776
27907,121,74,False,False,1293289,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293289
27908,1024,13,True,True,3848,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3848
27909,1024,66,True,True,5526,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5526
27910,390,26,False,False,6120,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6120
27911,1024,270,True,True,4398,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4398
27912,15,1851,False,False,4235,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4235
27913,71,2998,False,False,4822,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4822
27914,66,170,False,False,3623,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3623
27915,154,290,True,True,4489,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4489
27916,63,131,False,False,2978,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2978
27917,963,13,False,False,4697,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4697
27918,1157,66,False,False,5526,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5526
27919,51,58,True,True,5879,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5879
27920,51,29,True,True,1777665,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1777665
27921,102,583,True,True,1293246,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293246
27922,43,68,False,False,3263,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3263
27923,11,264,False,False,4698,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4698
27924,536,70,False,False,2693,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2693
27925,51,63,True,True,4730,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4730
27926,102,605,True,True,2854,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2854
27927,552,23,False,False,4679,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4679
27928,43,565,False,False,4074,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4074
27929,1299,125,False,False,5122,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5122
27930,43,73,False,False,1795165,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795165
27931,1344,1171,False,False,1785,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1785
27932,106,12,False,False,2389,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2389
27933,43,326,False,False,3004,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3004
27934,66,233,False,False,3959,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3959
27935,1024,1116,True,True,4203,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4203
27936,2,97,False,False,3834,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3834
27937,1024,17,True,True,2890,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2890
27938,62,80,False,False,3856,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3856
27939,1024,66,True,True,2120,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2120
27940,26,1211,False,False,2850,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2850
27941,1024,289,True,True,2008,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2008
27942,22,1814,False,False,269,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL269
27943,19,1159,False,False,6089,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6089
27944,1391,1191,False,False,3622,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3622
27945,43,39,False,False,3726,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3726
27946,22,104,False,False,290,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL290
27947,43,19,False,False,2216739,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2216739
27948,205,22,True,True,4595,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4595
27949,1212,79,False,False,1075189,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075189
27950,102,71,True,True,4878,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4878
27951,1024,25,True,True,2205,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2205
27952,492,10,False,False,5291,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5291
27953,43,68,False,False,4227,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4227
27954,67,740,False,False,1792,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1792
27955,15,11,False,False,4424,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4424
27956,1341,265,False,False,1293245,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293245
27957,1304,121,False,False,5975,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5975
27958,43,248,False,False,3394,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3394
27959,1121,17,False,False,4756,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4756
27960,43,86,False,False,2870,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2870
27961,1207,11,False,False,1255144,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1255144
27962,1206,50,False,False,3194,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3194
27963,1024,22,True,True,2951,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2951
27964,1258,212,False,False,1075228,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075228
27965,24,3490,False,False,226,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL226
27966,70,2042,False,False,221,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL221
27967,43,771,False,False,4198,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4198
27968,43,3649,False,False,340,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL340
27969,43,17,False,False,2095,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095
27970,1068,12,False,False,4184,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4184
27971,2,33,False,False,4010,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4010
27972,1324,263,False,False,2487,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2487
27973,1259,42,False,False,4540,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4540
27974,4,14,False,False,4199,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4199
27975,2,79,False,False,5615,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5615
27976,51,78,True,True,2412,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2412
27977,1024,47,True,True,1909044,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1909044
27978,43,20,False,False,2075,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2075
27979,67,379,False,False,3975,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3975
27980,43,86,False,False,5554,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5554
27981,314,13,False,False,1250407,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1250407
27982,1024,81,True,True,5464,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5464
27983,2,132,False,False,1803,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1803
27984,729,62,False,False,3637,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3637
27985,22,622,False,False,4237,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4237
27986,102,62,True,True,2860,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2860
27987,1205,43,False,False,3224,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3224
27988,43,19,False,False,4784,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4784
27989,68,519,False,False,4175,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4175
27990,725,29,False,False,2046267,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2046267
27991,1024,123,True,True,4908,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4908
27992,2,50,False,False,1275223,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1275223
